"","absolute","avgabs_intro","avgabs_total","avgsy_total","avgwrd_intro","avgwrd_total","balance","centrality","computer.assisted","concept","country","domain","dont_know","encourage","fixrefpoints","form_basic","future","gradation","instr_interv","instr_respon","interviewer","intr_request","intropresent","knowledge","labels","labels_gramm","labels_order","motivation","nabst_intro","nabst_total","ncategories","nnouns_total","nsub_quest","nsyll_total","numsub_intro","nwords_intro","nwords_total","opinionother","past","position","questiontype","range.correspondence","rel","repetition","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","subjectiveop","symmetry","used_WH_word","usedshowcard","val","visual","from","nnouns_intro"
"1080",0,0.975,0.75,2.94117647058824,0,8.5,1,2,0,"2","AT","112",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,3,11,4,0,50,0,0,17,0,0,409,1,3,2.29597882224379,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,2.46349996497763,0,"ESS",0
"1081",0,0.025,0.8,2.14285714285714,0,10.5,1,2,1,"2","BE","112",2,0,1,2,0,1,1,1,1,0,0,0,2,0,1,0,1,4,11,5,0,45,0,0,21,0,0,409,1,3,2.02900600714435,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.22248284197163,0,"ESS",0.025
"1082",0,0.975,0.666666666666667,2.33333333333333,0,18,1,2,1,"2","CH","112",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,2,11,3,0,42,0,0,18,0,0,409,1,3,2.14476472341175,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,3.3416045530313,0,"ESS",0
"1083",0,0.025,0.5,4.26666666666667,0,7.5,1,1,0,"2","CZ","112",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,2,11,4,0,64,0,0,15,0,0,409,1,3,2.41502504130699,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1.94901059324787,0,"ESS",0
"1084",0,0.785,0.666666666666667,2.72222222222222,0,9,1,2,1,"2","DE","112",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,2,11,3,0,49,0,0,18,0,0,409,1,3,1.93174090076468,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,2.93778861403895,0,"ESS",0
"1085",0,0.025,0,3,0,14.5,0,3,1,"2","DK","112",2,0,3,2,0,1,0,0,1,0,0,2,2,0,1,1,0,0,11,1,1,87,0,0,29,0,0,409,1,3,1.27411464544599,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1.87214130604277,0,"ESS",0
"1086",0,0.341666666666667,1,6.5,0,8,1,3,0,"2","EE","112",2,0,3,2,0,1,1,0,1,0,0,0,2,0,1,0,0,3,11,3,0,52,0,0,8,0,0,409,1,3,2.38251107696217,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,3.11473497400054,0,"ESS",0
"1087",0,0.025,0.8,3.55555555555556,0,9,1,2,1,"2","ES","112",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,4,11,5,0,64,0,0,18,0,0,409,1,3,1.90084807920315,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,3.55588727512823,0,"ESS",0
"1088",0,0.975,0.5,5.8,0,10,1,2,1,"2","FI","112",2,0,3,2,0,1,1,1,0,0,0,0,2,0,1,0,0,1,11,2,0,58,0,0,10,0,0,409,1,3,2.7755068478755,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.46349996497763,1,"ESS",0
"1089",0,0.025,1,2.25925925925926,0,13.5,0,2,1,"2","FR","112",3,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,4,11,4,0,61,0,0,27,0,0,409,1,2,1.96794707682242,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.06868361388279,0,"ESS",0
"1090",0,0.975,0.666666666666667,2.34615384615385,0,13,1,2,1,"2","GB","112",3,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,4,11,6,1,61,0,0,26,0,0,409,1,3,2.24919025246888,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2.46349996497763,0,"ESS",0
"1091",0,0.025,0.75,5.17647058823529,0,5.66666666666667,1,1,0,"2","GR","112",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,3,11,4,0,88,0,0,17,0,0,409,1,3,2.24919025246888,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.46349996497763,0,"ESS",0
"1092",0,0.975,1,3.1875,0,16,1,2,0,"2","IE","112",3,0,3,2,0,1,0,0,0,0,0,0,2,0,1,0,0,6,11,6,0,51,0,0,16,0,0,409,1,3,1.67244471670443,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2.46349996497763,1,"ESS",0
"1093",0,0.025,0.833333333333333,2.07407407407407,0,13.5,1,2,1,"2","NL","112",3,0,1,2,0,1,0,1,0,0,0,0,2,0,1,0,0,5,11,6,1,56,0,0,27,0,0,409,1,3,2.93027004704582,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2.46349996497763,1,"ESS",0
"1094",0,0.025,0.5,3,0,16,1,1,1,"2","NO","112",2,0,3,2,0,1,1,1,0,0,0,0,2,0,1,0,0,1,11,2,2,48,0,0,16,0,0,409,1,3,2.37613477607668,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.46349996497763,1,"ESS",0
"1095",0,0.025,0.75,4.11111111111111,0,9,1,1,0,"2","PL","112",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,3,11,4,3,74,0,0,18,0,0,409,1,3,1.99577510060025,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.46349996497763,0,"ESS",0
"1096",0,0.975,1,3.625,0,16,1,2,0,"2","PT","112",2,0,3,2,0,1,1,0,1,0,0,0,2,0,1,0,0,5,11,5,0,58,0,0,16,0,0,409,1,3,3.08630348077721,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,2.05907146401314,0,"ESS",0
"1097",0,0.025,0.5,3.90909090909091,0,11,1,1,0,"2","SI","112",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,1,11,2,0,43,0,0,11,0,0,409,1,3,2.12903971134638,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,2.46349996497763,0,"ESS",0
"1098",0,0.975,1,4.46153846153846,0,6.5,1,2,0,"2","SK","112",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,4,11,4,0,58,0,0,13,0,0,409,1,3,2.05819764505268,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.46349996497763,0,"ESS",0
"1099",0,0.658333333333333,1,5.7,0,10,1,2,0,"2","UA","112",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,3,11,3,0,57,0,0,10,0,0,409,1,3,2.35714124814305,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2.46349996497763,0,"ESS",0
"1100",0,0.341666666666667,0.571428571428571,2.40740740740741,0,13.5,1,1,0,"2","AT","101",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,4,11,7,2,65,0,0,27,0,0,410,1,3,1.91840866275966,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,2.561081123472,0,"ESS",0
"1101",0,0.025,0.75,1.96,0,12.5,1,1,1,"2","BE","101",2,1,1,2,0,1,1,1,1,0,0,0,2,0,1,0,1,3,11,4,2,49,0,0,25,0,0,410,1,3,2.39540232687511,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.561081123472,0,"ESS",0.025
"1102",0,0.341666666666667,0.857142857142857,1.8125,0,16,1,1,1,"2","CH","101",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,6,11,7,2,58,0,0,32,0,0,410,1,3,2.64768071292576,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,2.561081123472,0,"ESS",0
"1103",0,0.025,0.25,3.25,0,6.66666666666667,1,0,0,"2","CZ","101",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,1,11,4,1,65,0,0,20,0,0,410,1,3,2.93027004704582,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.04477923325418,0,"ESS",0
"1104",0,0.341666666666667,0.857142857142857,1.90909090909091,0,16.5,1,1,1,"2","DE","101",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,6,11,7,2,63,0,0,33,0,0,410,1,3,2.26071927856842,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,3.03366853179907,0,"ESS",0
"1105",0,0.025,0,4.33333333333333,0,12,1,2,1,"2","DK","101",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,0,11,3,0,52,0,0,12,0,0,410,1,3,2.7846089212457,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,2.561081123472,0,"ESS",0
"1106",0,0.025,1,4.23076923076923,0,13,1,2,0,"2","EE","101",2,0,3,2,0,1,1,0,1,0,0,0,2,0,1,0,0,4,11,4,1,55,0,0,13,0,0,410,1,3,2.44842356430005,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,3.20231033386217,0,"ESS",0
"1107",0,0.025,0.8,2.69230769230769,0,13,1,1,1,"2","ES","101",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,4,11,5,2,70,0,0,26,0,0,410,1,3,2.29597882224379,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,2.561081123472,0,"ESS",0
"1108",0,0.975,0.5,4.55555555555556,0,9,1,1,1,"2","FI","101",2,0,3,2,0,1,1,1,0,0,0,0,2,0,1,0,0,1,11,2,0,41,0,0,9,0,0,410,1,3,3.52486234193149,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.561081123472,1,"ESS",0
"1109",0,0.341666666666667,1,2.375,0,24,0,1,1,"2","FR","101",3,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,3,11,3,2,57,0,0,24,0,0,410,1,2,1.90959937881117,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.15866153794164,0,"ESS",0
"1110",0,0.975,0.8,2.52,0,12.5,1,1,1,"2","GB","101",3,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,4,11,5,2,63,0,0,25,0,0,410,1,3,2.65573944090151,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,2.561081123472,0,"ESS",0
"1111",0,0.025,0.75,4.18181818181818,0,5.5,1,1,0,"2","GR","101",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,3,11,4,2,92,0,0,22,0,0,410,1,3,4.08904351026946,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1.51816617246269,0,"ESS",0
"1112",0,0.975,1,3.11111111111111,0,18,1,1,0,"2","IE","101",3,0,3,2,0,1,0,0,0,0,0,0,2,0,1,0,0,3,11,3,2,56,0,0,18,0,0,410,1,3,1.8579301530371,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,2.561081123472,1,"ESS",0
"1113",0,0.025,1,2.12903225806452,0,15.5,1,1,1,"2","NL","101",3,0,1,2,0,1,0,1,0,0,0,0,2,0,1,0,0,5,11,5,3,66,0,0,31,0,0,410,1,3,2.89959692858245,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,2.561081123472,1,"ESS",0
"1114",0,0.975,0.25,2.5625,0,8,1,1,1,"2","NO","101",2,0,3,2,0,1,1,1,0,0,0,0,2,0,1,0,0,1,11,4,1,41,0,0,16,0,0,410,1,3,2.9835195318408,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.561081123472,1,"ESS",0
"1115",0,0.975,0.8,3.40909090909091,0,11,1,2,0,"2","PL","101",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,4,11,5,2,75,0,0,22,0,0,410,1,3,3.0509910129085,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,2.561081123472,0,"ESS",0
"1116",0,0.975,1,2.4,0,10,1,1,0,"2","PT","101",2,1,3,2,0,1,1,0,1,0,0,0,2,0,1,0,0,5,11,5,1,48,0,0,20,0,0,410,1,3,2.70551597470052,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,2.14833820130819,0,"ESS",0
"1117",0,0.025,0.5,4.23076923076923,0,13,1,1,0,"2","SI","101",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,1,11,2,1,55,0,0,13,0,0,410,1,3,2.34039718753604,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,2.561081123472,0,"ESS",0
"1118",0,0.975,1,3.58823529411765,0,8.5,1,2,0,"2","SK","101",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,3,11,3,1,61,0,0,17,0,0,410,1,3,2.62372989967955,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.561081123472,0,"ESS",0
"1119",0,0.975,0.75,5.54545454545455,0,5.5,1,2,0,"2","UA","101",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,3,11,4,0,61,0,0,11,0,0,410,1,3,1.84113850412092,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2.561081123472,0,"ESS",0
"1120",0,0.7375,0.857142857142857,2.08,0,12.5,1,1,0,"2","AT","103",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,6,11,7,1,52,0,0,25,0,0,411,1,3,1.92284276337992,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,3.35671253463362,0,"ESS",0
"1121",0,0.025,0.8,2.04761904761905,0,10.5,1,1,1,"2","BE","103",2,0,1,2,0,1,1,1,1,0,0,0,2,0,1,0,0,4,11,5,1,43,0,0,21,0,0,411,1,3,2.55485514072968,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.60558309243208,0,"ESS",0
"1122",0,0.975,0.8,1.85714285714286,0,14,1,1,1,"2","CH","103",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,4,11,5,1,52,0,0,28,0,0,411,1,3,2.27235875778574,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,3.80278795277477,0,"ESS",0
"1123",0,0.975,0.333333333333333,3.70588235294118,0,8.5,1,2,0,"2","CZ","103",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,1,11,3,1,63,0,0,17,0,0,411,1,3,2.06313803096699,0,1,0,1,1,1,0,1,1,1,0,0,2,0,0,1,1,1,2.08812936851092,0,"ESS",0
"1124",0,0.785,0.833333333333333,1.8,0,15,1,1,1,"2","DE","103",2,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,5,11,6,1,54,0,0,30,0,0,411,1,3,1.72134086434689,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,3.07920237835404,0,"ESS",0
"1125",0,0.025,0,4.23076923076923,0,13,1,3,1,"2","DK","103",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,0,11,2,0,55,0,0,13,0,0,411,1,3,2.20968788690176,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,2.71677249943109,0,"ESS",0
"1126",0,0.025,1,5.55555555555556,0,9,1,1,0,"2","EE","103",2,0,3,2,0,1,1,0,1,0,0,0,2,0,1,0,0,2,11,2,0,50,0,0,9,0,0,411,1,3,2.69709743797335,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,3.24229075383005,0,"ESS",0
"1127",0,0.025,0.8,3,0,11,1,1,1,"2","ES","103",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,4,11,5,0,66,0,0,22,0,0,411,1,3,3.09842538061634,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.23895865526341,0,"ESS",0
"1128",0,0.341666666666667,0.5,4.66666666666667,0,9,1,1,1,"2","FI","103",2,0,3,2,0,1,1,1,0,0,0,0,2,0,1,0,0,1,11,2,0,42,0,0,9,0,0,411,1,3,3.01667338000044,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.60558309243208,1,"ESS",0
"1129",0,0.025,1,2.55555555555556,0,18,0,1,1,"2","FR","103",3,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,4,11,4,1,46,0,0,18,0,0,411,1,2,1.79600625036652,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.20083885333767,0,"ESS",0
"1130",0,0.975,0.833333333333333,2.44,0,12.5,1,1,1,"2","GB","103",3,0,3,2,0,1,0,1,1,0,0,0,2,0,1,0,0,5,11,6,1,61,0,0,25,0,0,411,1,3,2.63167594231478,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2.60558309243208,0,"ESS",0
"1131",0,0.025,0.75,4.63157894736842,0,6.33333333333333,1,1,0,"2","GR","103",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,3,11,4,1,88,0,0,19,0,0,411,1,3,2.3508987419891,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.60558309243208,0,"ESS",0
"1132",0,0.975,1,3.2,0,15,1,1,0,"2","IE","103",3,0,3,2,0,1,0,0,0,0,0,0,2,0,1,0,0,4,11,4,1,48,0,0,15,0,0,411,1,3,2.45524254772985,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1.36369303407334,1,"ESS",0
"1133",0,0.025,0.833333333333333,2,0,13.5,1,1,1,"2","NL","103",3,0,1,2,0,1,0,1,0,0,0,0,2,0,1,0,0,5,11,6,2,54,0,0,27,0,0,411,1,3,2.35714124814305,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,3.29794787212836,1,"ESS",0
"1134",0,0.341666666666667,0.666666666666667,2.86666666666667,0,15,1,1,1,"2","NO","103",2,0,3,2,0,1,1,1,0,0,0,0,2,0,1,0,0,2,11,3,2,43,0,0,15,0,0,411,1,3,3.0509910129085,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,2.60558309243208,1,"ESS",0
"1135",0,0.025,0.857142857142857,3.47619047619048,0,10.5,1,2,0,"2","PL","103",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,6,11,7,2,73,0,0,21,0,0,411,1,3,1.91400402078541,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,3.46808836423159,0,"ESS",0
"1136",0,0.025,1,3.07142857142857,0,14,1,1,0,"2","PT","103",2,0,3,2,0,1,1,0,1,0,0,0,2,0,1,0,0,4,11,4,0,43,0,0,14,0,0,411,1,3,2.85992458821543,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,2.19547544358757,0,"ESS",0
"1137",0,0.025,0.5,5.3,0,10,1,1,0,"2","SI","103",2,0,3,2,0,1,0,0,1,0,0,0,2,0,1,0,0,1,11,2,0,53,0,0,10,0,0,411,1,3,2.46896101656986,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,2.60558309243208,0,"ESS",0
"1138",0,0.975,1,3.875,0,8,1,2,0,"2","SK","103",2,0,3,2,0,1,1,1,1,0,0,0,2,0,1,0,0,3,11,3,0,62,0,0,16,0,0,411,1,3,1.90522372900716,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,2.60558309243208,0,"ESS",0
"1139",0,0.025,0.666666666666667,4.17647058823529,0,8.5,1,1,0,"2","UA","103",2,0,3,2,0,1,0,1,0,0,0,0,2,0,1,0,0,2,11,3,1,71,0,0,17,0,0,411,1,3,1.76013788058306,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2.60558309243208,0,"ESS",0
"1140",0,0.975,1,7.2,7,5,1,2,0,"1","AT","7",2,0,1,1,0,1,1,0,1,0,1,0,3,0,1,0,0,1,4,1,0,36,0,7,5,0,0,404,3,2,2.45619710520154,0,3,0,2,1,0,1,0,0,1,1,1,0,0,1,0,0,1,5.69345990162013,0,"ESS",0
"1141",0,0.025,1,5,8,8,1,2,1,"1","BE","7",2,0,1,1,0,1,1,0,1,0,1,0,3,0,1,0,2,2,4,2,1,40,0,8,8,0,0,404,3,2,1.56219564162305,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69345990162013,0,"ESS",0.0125
"1142",0,0.975,1,5.57142857142857,8,7,1,2,1,"1","CH","7",2,0,1,1,0,1,1,0,1,0,1,0,3,0,1,0,0,1,4,1,0,39,0,8,7,0,0,404,3,2,1.42746291491696,0,3,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,5.69345990162013,0,"ESS",0
"1143",0,0.975,1,6.28571428571429,7,7,0,3,0,"1","CZ","7",2,1,1,1,0,1,1,0,1,0,1,0,3,0,1,0,0,1,4,1,1,44,0,7,7,0,0,404,1,2,1.79218059942611,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.69345990162013,0,"ESS",0
"1144",0,0.975,1,5.28571428571429,7,7,1,2,1,"1","DE","7",2,0,1,1,0,1,1,0,1,0,1,0,3,0,1,0,0,1,4,1,1,37,0,7,7,0,0,404,3,2,2.06842681820201,0,3,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,5.69345990162013,0,"ESS",0
"1145",0,0.975,0,6.33333333333333,9,6,0,3,1,"1","DK","7",2,0,1,2,0,1,0,0,1,0,1,3,3,0,1,1,0,0,4,1,0,38,0,9,6,0,0,404,1,2,1.6110417680487,0,3,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5.69345990162013,0,"ESS",0
"1146",0,0.975,1,10.5,8,4,0,2,0,"1","EE","7",2,0,1,2,0,1,1,0,1,0,1,0,3,0,1,0,0,1,4,1,0,42,0,8,4,0,0,404,1,2,2.05352129664238,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.55588727512823,0,"ESS",0
"1147",0,0.975,1,3.85714285714286,8,7,1,2,1,"1","ES","7",2,0,1,1,0,1,1,0,1,0,1,0,3,0,1,0,0,1,4,1,0,27,0,8,7,0,0,404,2,2,1.56907703219141,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69345990162013,0,"ESS",0
"1148",0,0.975,1,4.91666666666667,0,12,1,1,1,"1","FI","7",3,0,1,1,0,1,0,1,0,0,0,0,3,0,1,0,0,2,4,2,2,59,0,0,12,0,0,404,2,1,1.63238920298604,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.29794787212836,1,"ESS",0
"1149",0,0.975,1,5.44444444444444,8,9,1,2,1,"1","FR","7",3,0,1,2,0,1,0,0,1,0,1,0,3,1,1,0,0,7,4,7,0,49,0,8,9,0,0,404,1,2,1.84563326399843,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69345990162013,0,"ESS",0
"1150",0,0.975,0.666666666666667,2.35294117647059,9,8.5,1,2,1,"1","GB","7",3,0,1,1,0,1,0,1,1,0,1,0,3,0,1,0,0,2,4,3,2,40,0,9,17,0,0,404,2,2,1.94547226447912,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.69345990162013,0,"ESS",0
"1151",0,0.975,1,5.625,9,4,0,1,0,"1","GR","7",2,0,1,1,0,1,1,0,1,0,1,0,3,0,1,0,0,5,4,5,1,45,0,9,8,0,0,404,2,2,1.9913897910091,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.69345990162013,0,"ESS",0
"1152",0,0.975,1,2.76923076923077,9,13,1,2,0,"1","IE","7",3,0,1,1,0,1,0,0,0,0,1,0,3,0,1,0,0,2,4,2,2,36,0,9,13,0,0,404,2,2,1.35060597542629,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.69345990162013,1,"ESS",0
"1153",0,0.975,1,2.7,10,10,1,2,1,"1","NL","7",3,0,1,1,0,1,0,1,0,0,1,0,3,0,1,0,0,4,4,4,2,54,0,10,20,0,0,404,2,2,1.57598997282586,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.69345990162013,1,"ESS",0
"1154",0,0.975,1,8.2,9,5,1,1,0,"1","PL","7",2,0,1,2,0,1,0,0,1,1,1,0,3,0,1,0,0,5,4,5,0,41,1,9,5,0,0,404,1,2,1.88800208918784,0,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.69345990162013,0,"ESS",0
"1155",0,0.025,1.5,28,0,1,1,2,0,"1","PT","7",3,0,1,1,0,1,1,0,1,0,0,0,3,0,1,0,0,3,4,2,1,28,0,0,1,0,0,404,3,2,1.64694360622443,0,3,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,5.69345990162013,0,"ESS",0
"1156",0,0.975,1,6.57142857142857,9,7,1,1,0,"1","SI","7",3,0,2,1,0,1,0,0,1,0,1,0,3,0,1,0,0,1,4,1,1,46,0,9,7,0,0,404,1,2,2.10876511052656,0,3,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,5.69345990162013,0,"ESS",0
"1157",0,0.975,1,4,7,9,0,2,0,"1","SK","7",2,0,1,2,0,1,1,1,1,0,1,0,3,0,1,0,0,1,4,1,1,36,0,7,9,0,0,404,1,3,2.47660461578321,0,3,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,3.11473497400054,0,"ESS",0
"1158",0,0.975,1,5.75,7,8,1,2,0,"1","UA","7",2,0,1,1,0,1,0,0,0,0,1,0,3,0,1,0,0,1,4,1,1,46,0,7,8,0,0,404,1,2,1.87517819958062,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69345990162013,0,"ESS",0
"1159",0,0.975,1,5.14285714285714,0,7,1,2,0,"1","AT","7",2,0,1,1,0,1,1,0,1,0,0,0,3,0,1,0,0,1,4,1,1,36,0,0,7,0,0,405,3,2,2.4780151431073,0,3,0,2,1,0,0,0,0,1,1,1,0,0,1,0,0,1,5.69345990162013,0,"ESS",0
"1160",0,0.025,1,3.33333333333333,0,9,1,2,1,"1","BE","7",2,0,1,1,0,1,1,0,1,0,0,0,3,0,1,0,1,2,4,2,1,30,0,0,9,0,0,405,3,2,2.28873163782322,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69345990162013,0,"ESS",0.025
"1161",0,0.975,1,3.75,0,8,1,2,1,"1","CH","7",2,0,1,1,0,1,1,0,1,0,0,0,3,0,1,0,0,1,4,1,1,30,0,0,8,0,0,405,3,2,0.460675922057797,0,3,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,5.15511837812039,0,"ESS",0
"1162",0,0.785,1,4.875,0,8,0,4,0,"1","CZ","7",2,0,1,1,0,1,1,0,1,0,0,0,3,0,1,0,0,1,4,1,0,39,0,0,8,0,0,405,1,2,2.52921868821869,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.69345990162013,0,"ESS",0
"1163",0,0.975,1,4.14285714285714,0,7,1,2,1,"1","DE","7",2,0,1,1,0,1,1,0,1,0,0,0,3,0,1,0,0,1,4,1,1,29,0,0,7,0,0,405,3,2,3.85203274008227,0,3,0,2,1,0,0,0,0,1,1,1,0,0,1,0,0,1,5.69345990162013,0,"ESS",0
"1164",0,0.025,0,4.42857142857143,0,7,0,3,1,"1","DK","7",2,1,1,2,0,1,0,0,1,0,0,1,3,0,1,1,0,0,4,1,0,31,0,0,7,0,0,405,1,2,1.65939008378681,0,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.69345990162013,0,"ESS",0
